customer_id,segment,txn_year,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_total_score,rfm_segment
C02757,Premium,2023,113,5,87.68,2,3,2,7,At Risk
C02759,Regular,2023,257,4,262.84,1,3,3,7,At Risk
C02776,Regular,2023,2,1,45.27,5,1,1,7,Promising
C02777,Regular,2023,173,3,284.23,2,2,3,7,At Risk
C02782,Regular,2023,87,2,94.2,3,2,2,7,Potential Loyalist
C02790,Premium,2023,60,2,47.29,4,2,1,7,Potential Loyalist
C02792,Premium,2023,111,5,192.8,2,3,2,7,At Risk
C02796,Regular,2023,135,6,160.27,2,3,2,7,At Risk
C02800,Occasional Visitor,2023,204,1,1410.9,1,1,5,7,At Risk
C02801,Regular,2023,76,2,66.52,3,2,2,7,Potential Loyalist
C02812,Premium,2023,188,6,367.45,1,3,3,7,At Risk
C02816,Budget Shopper,2023,92,5,120.55,2,3,2,7,At Risk
C02821,Premium,2023,107,5,132.48,2,3,2,7,At Risk
C02825,Premium,2023,194,4,312.99,1,3,3,7,At Risk
C02838,Regular,2023,154,5,131.94,2,3,2,7,At Risk
C02842,Regular,2023,64,3,171.66,3,2,2,7,Potential Loyalist
C02853,Regular,2023,96,3,455.96,2,2,3,7,At Risk
C02857,Regular,2023,184,4,313.37,1,3,3,7,At Risk
C02861,Regular,2023,216,5,243.03,1,3,3,7,At Risk
C02872,Budget Shopper,2023,19,1,49.32,5,1,1,7,Promising
C02884,Regular,2023,131,3,415.94,2,2,3,7,At Risk
C02886,Budget Shopper,2023,177,2,420.21,2,2,3,7,At Risk
C02887,VIP,2023,112,3,237.22,2,2,3,7,At Risk
C02889,Budget Shopper,2023,74,2,105.96,3,2,2,7,Potential Loyalist
C02897,Budget Shopper,2023,3,1,28.36,5,1,1,7,Promising
C02905,Regular,2023,138,6,199.9,2,3,2,7,At Risk
C02911,Budget Shopper,2023,90,2,111.62,3,2,2,7,Potential Loyalist
C02921,Budget Shopper,2023,77,2,76.07,3,2,2,7,Potential Loyalist
C02927,Regular,2023,76,3,100.25,3,2,2,7,Potential Loyalist
C02930,Regular,2023,120,3,265.29,2,2,3,7,At Risk
C02935,Regular,2023,86,3,165.21,3,2,2,7,Potential Loyalist
C02946,Regular,2023,96,4,71.8,2,3,2,7,At Risk
C02974,Regular,2023,130,4,135.77,2,3,2,7,At Risk
C02982,Budget Shopper,2023,166,2,225.22,2,2,3,7,At Risk
C02999,Budget Shopper,2023,13,1,48.72,5,1,1,7,Promising
C03009,Premium,2023,63,3,59.74,3,2,2,7,Potential Loyalist
C03017,Budget Shopper,2023,129,2,208.36,2,2,3,7,At Risk
C03023,Regular,2023,106,6,196.78,2,3,2,7,At Risk
C03052,Regular,2023,95,4,157.44,2,3,2,7,At Risk
C03059,Budget Shopper,2023,64,1,288.04,3,1,3,7,Promising
C03068,Premium,2023,45,2,27.83,4,2,1,7,Potential Loyalist
C03072,Premium,2023,150,4,159.1,2,3,2,7,At Risk
C03098,Budget Shopper,2023,144,3,314.67,2,2,3,7,At Risk
C03120,Budget Shopper,2023,18,1,17.24,5,1,1,7,Promising
C03127,Budget Shopper,2023,105,4,105.14,2,3,2,7,At Risk
C03153,Budget Shopper,2023,149,3,218.36,2,2,3,7,At Risk
C03166,Budget Shopper,2023,75,2,115.53,3,2,2,7,Potential Loyalist
C03169,Regular,2023,106,4,109.74,2,3,2,7,At Risk
C03181,Budget Shopper,2023,194,2,536.61,1,2,4,7,At Risk
C03183,Budget Shopper,2023,129,3,338.87,2,2,3,7,At Risk
C03196,Regular,2023,177,4,165.97,2,3,2,7,At Risk
C03232,Regular,2023,49,1,144.05,4,1,2,7,Promising
C03241,Regular,2023,116,3,400.38,2,2,3,7,At Risk
C03251,Regular,2023,8,1,18.58,5,1,1,7,Promising
C03291,Premium,2023,140,2,246.76,2,2,3,7,At Risk
C03292,Regular,2023,97,2,334.71,2,2,3,7,At Risk
C03313,Regular,2023,20,1,22.38,5,1,1,7,Promising
C03325,Premium,2023,203,6,467.79,1,3,3,7,At Risk
C03326,Regular,2023,162,3,242.34,2,2,3,7,At Risk
C03329,Budget Shopper,2023,56,1,79.47,4,1,2,7,Promising
C03345,Premium,2023,107,3,321.27,2,2,3,7,At Risk
C03354,Regular,2023,181,2,515.26,1,2,4,7,At Risk
C03355,Regular,2023,100,6,164.86,2,3,2,7,At Risk
C03361,Regular,2023,80,2,114.04,3,2,2,7,Potential Loyalist
C03388,Regular,2023,105,7,194.09,2,3,2,7,At Risk
C03391,Premium,2023,303,4,335.2,1,3,3,7,At Risk
C03401,Premium,2023,79,2,61.86,3,2,2,7,Potential Loyalist
C03405,Premium,2023,165,4,175.53,2,3,2,7,At Risk
C03411,Budget Shopper,2023,51,2,18.42,4,2,1,7,Potential Loyalist
C03424,Budget Shopper,2023,49,2,36.99,4,2,1,7,Potential Loyalist
C03443,Regular,2023,80,3,163.77,3,2,2,7,Potential Loyalist
C03457,VIP,2023,176,3,290.82,2,2,3,7,At Risk
C03460,Regular,2023,85,3,174.69,3,2,2,7,Potential Loyalist
C03464,Premium,2023,116,7,198.35,2,3,2,7,At Risk
C03467,Regular,2023,87,3,154.23,3,2,2,7,Potential Loyalist
C03484,Premium,2023,93,4,112.77,2,3,2,7,At Risk
C03524,Regular,2023,100,4,156.12,2,3,2,7,At Risk
C03535,Premium,2023,175,3,347.88,2,2,3,7,At Risk
C03536,Budget Shopper,2023,108,3,447.17,2,2,3,7,At Risk
C03545,Regular,2023,156,3,209.67,2,2,3,7,At Risk
C03572,Regular,2023,68,3,177.89,3,2,2,7,Potential Loyalist
C03578,Premium,2023,98,3,326.36,2,2,3,7,At Risk
C03582,Regular,2023,64,2,172.47,3,2,2,7,Potential Loyalist
C03593,Budget Shopper,2023,157,3,310.88,2,2,3,7,At Risk
C03599,Regular,2023,49,1,106.38,4,1,2,7,Promising
C03603,Budget Shopper,2023,74,3,51,3,2,2,7,Potential Loyalist
C03606,Budget Shopper,2023,63,2,132.08,3,2,2,7,Potential Loyalist
C03608,Budget Shopper,2023,39,1,60.48,4,1,2,7,Promising
C03624,Premium,2023,63,3,115.45,3,2,2,7,Potential Loyalist
C03632,Regular,2023,131,5,198.29,2,3,2,7,At Risk
C03644,Budget Shopper,2023,30,1,17.48,5,1,1,7,Promising
C03651,Budget Shopper,2023,36,1,73.86,4,1,2,7,Promising
C03657,Regular,2023,121,3,289.4,2,2,3,7,At Risk
C03658,VIP,2023,201,6,209.22,1,3,3,7,At Risk
C03665,Regular,2023,78,3,152.12,3,2,2,7,Potential Loyalist
C03690,Budget Shopper,2023,69,2,198.66,3,2,2,7,Potential Loyalist
C03696,Budget Shopper,2023,8,1,11.1,5,1,1,7,Promising
C03720,Regular,2023,79,3,149.85,3,2,2,7,Potential Loyalist
C03723,Regular,2023,65,2,79.5,3,2,2,7,Potential Loyalist
C03732,Regular,2023,104,4,54,2,3,2,7,At Risk
C03756,Budget Shopper,2023,41,2,36.59,4,2,1,7,Potential Loyalist
C03760,Occasional Visitor,2023,165,2,318.04,2,2,3,7,At Risk
C03773,Premium,2023,109,3,232.67,2,2,3,7,At Risk
C03775,Regular,2023,66,1,456.5,3,1,3,7,Promising
C03780,Budget Shopper,2023,16,1,14.6,5,1,1,7,Promising
C03791,Regular,2023,70,3,61.87,3,2,2,7,Potential Loyalist
C03807,Regular,2023,128,5,173.97,2,3,2,7,At Risk
C03813,Budget Shopper,2023,88,3,76.24,3,2,2,7,Potential Loyalist
C03821,Regular,2023,120,3,386.24,2,2,3,7,At Risk
C03833,Regular,2023,62,2,91.27,3,2,2,7,Potential Loyalist
C03839,Budget Shopper,2023,71,1,317.92,3,1,3,7,Promising
C03842,Premium,2023,193,6,438.88,1,3,3,7,At Risk
C03854,Regular,2023,101,3,213.21,2,2,3,7,At Risk
C03858,Premium,2023,91,4,163.31,2,3,2,7,At Risk
C03890,Budget Shopper,2023,95,2,239.21,2,2,3,7,At Risk
C03891,Premium,2023,147,4,171.77,2,3,2,7,At Risk
C03895,Regular,2023,119,4,53.89,2,3,2,7,At Risk
C03905,Premium,2023,33,2,28.81,4,2,1,7,Potential Loyalist
C03906,Premium,2023,115,5,139.17,2,3,2,7,At Risk
C03910,Regular,2023,132,3,202.14,2,2,3,7,At Risk
C03915,Regular,2023,132,3,222.34,2,2,3,7,At Risk
C03981,Regular,2023,173,4,72.95,2,3,2,7,At Risk
C04007,Budget Shopper,2023,37,1,51.28,4,1,2,7,Promising
C04010,Budget Shopper,2023,96,2,479.29,2,2,3,7,At Risk
C04014,Regular,2023,83,2,81.07,3,2,2,7,Potential Loyalist
C04029,VIP,2023,150,4,181.36,2,3,2,7,At Risk
C04043,VIP,2023,84,2,59.28,3,2,2,7,Potential Loyalist
C04045,Budget Shopper,2023,62,2,101.93,3,2,2,7,Potential Loyalist
C04046,Budget Shopper,2023,9,1,23.86,5,1,1,7,Promising
C04057,Occasional Visitor,2023,80,2,141.02,3,2,2,7,Potential Loyalist
C04061,Premium,2023,249,3,769.82,1,2,4,7,At Risk
C04063,Regular,2023,99,3,397.81,2,2,3,7,At Risk
C04102,Regular,2023,76,2,147.51,3,2,2,7,Potential Loyalist
C04103,Regular,2023,76,3,150.88,3,2,2,7,Potential Loyalist
C04121,Premium,2023,110,3,258.48,2,2,3,7,At Risk
C04135,Budget Shopper,2023,13,1,12.38,5,1,1,7,Promising
C04136,Regular,2023,95,3,281.66,2,2,3,7,At Risk
C04149,Regular,2023,33,2,30.03,4,2,1,7,Potential Loyalist
C04170,Occasional Visitor,2023,53,1,68.26,4,1,2,7,Promising
C04190,Budget Shopper,2023,65,2,76.07,3,2,2,7,Potential Loyalist
C04193,Premium,2023,239,4,331.75,1,3,3,7,At Risk
C04218,Occasional Visitor,2023,30,1,38.15,5,1,1,7,Promising
C04220,Budget Shopper,2023,104,6,155.31,2,3,2,7,At Risk
C04227,Budget Shopper,2023,110,3,266.91,2,2,3,7,At Risk
C04250,Regular,2023,100,2,203.63,2,2,3,7,At Risk
C04266,Regular,2023,68,1,348.44,3,1,3,7,Promising
C04269,Premium,2023,151,3,231.76,2,2,3,7,At Risk
C04278,Budget Shopper,2023,95,3,247.79,2,2,3,7,At Risk
C04291,Budget Shopper,2023,174,4,169.5,2,3,2,7,At Risk
C04294,Premium,2023,108,4,148.61,2,3,2,7,At Risk
C04304,Budget Shopper,2023,152,2,415.71,2,2,3,7,At Risk
C04315,Regular,2023,93,4,117.77,2,3,2,7,At Risk
C04316,VIP,2023,105,6,171.7,2,3,2,7,At Risk
C04332,Budget Shopper,2023,87,2,114.41,3,2,2,7,Potential Loyalist
C04342,Regular,2023,160,3,240.1,2,2,3,7,At Risk
C04357,Regular,2023,19,1,22.62,5,1,1,7,Promising
C04376,Premium,2023,100,6,195.92,2,3,2,7,At Risk
C04405,Regular,2023,70,3,172.64,3,2,2,7,Potential Loyalist
C04410,Regular,2023,121,4,128.53,2,3,2,7,At Risk
C04417,Budget Shopper,2023,180,2,241.82,2,2,3,7,At Risk
C04419,Regular,2023,115,5,161.04,2,3,2,7,At Risk
C04428,Budget Shopper,2023,68,2,123.89,3,2,2,7,Potential Loyalist
C04430,Regular,2023,173,2,203.01,2,2,3,7,At Risk
C04439,Regular,2023,92,5,163.61,2,3,2,7,At Risk
C04446,Regular,2023,180,4,105.46,2,3,2,7,At Risk
C04447,Regular,2023,55,2,42.16,4,2,1,7,Potential Loyalist
C04459,Premium,2023,123,4,195.88,2,3,2,7,At Risk
C04481,Regular,2023,143,4,103.02,2,3,2,7,At Risk
C04496,Regular,2023,147,5,165.34,2,3,2,7,At Risk
C04500,Budget Shopper,2023,63,2,71.96,3,2,2,7,Potential Loyalist
C04508,Premium,2023,65,3,171.24,3,2,2,7,Potential Loyalist
C04509,Regular,2023,71,2,93.98,3,2,2,7,Potential Loyalist
C04514,Budget Shopper,2023,74,2,134.38,3,2,2,7,Potential Loyalist
C04519,Budget Shopper,2023,133,2,250.84,2,2,3,7,At Risk
C04522,Premium,2023,75,3,169.52,3,2,2,7,Potential Loyalist
C04531,Regular,2023,62,3,114.21,3,2,2,7,Potential Loyalist
C04538,Budget Shopper,2023,83,2,72.9,3,2,2,7,Potential Loyalist
C04543,Regular,2023,116,4,143.99,2,3,2,7,At Risk
C04562,Budget Shopper,2023,25,1,23.7,5,1,1,7,Promising
C04614,Regular,2023,68,2,103.23,3,2,2,7,Potential Loyalist
C04624,Budget Shopper,2023,79,2,113.57,3,2,2,7,Potential Loyalist
C04625,Regular,2023,100,4,124.24,2,3,2,7,At Risk
C04634,Regular,2023,48,3,46.09,4,2,1,7,Potential Loyalist
C04640,Budget Shopper,2023,90,2,76.5,3,2,2,7,Potential Loyalist
C04642,Regular,2023,121,3,436.23,2,2,3,7,At Risk
C04653,Budget Shopper,2023,66,2,98.03,3,2,2,7,Potential Loyalist
C04661,VIP,2023,261,4,228.3,1,3,3,7,At Risk
C04664,Regular,2023,60,1,178.38,4,1,2,7,Promising
C04665,Regular,2023,53,2,41.58,4,2,1,7,Potential Loyalist
C04667,Regular,2023,85,2,191.33,3,2,2,7,Potential Loyalist
C04674,Premium,2023,133,5,150.88,2,3,2,7,At Risk
C04696,Regular,2023,93,2,372.42,2,2,3,7,At Risk
C04707,Regular,2023,84,2,87.22,3,2,2,7,Potential Loyalist
C04709,Regular,2023,246,4,276.46,1,3,3,7,At Risk
C04714,Regular,2023,51,1,68.97,4,1,2,7,Promising
C04715,Budget Shopper,2023,67,2,100.68,3,2,2,7,Potential Loyalist
C04752,Regular,2023,68,2,68.85,3,2,2,7,Potential Loyalist
C04753,Regular,2023,63,3,81.44,3,2,2,7,Potential Loyalist
C04798,Premium,2023,217,4,225.55,1,3,3,7,At Risk
C04808,Regular,2023,75,2,143.52,3,2,2,7,Potential Loyalist
C04811,Premium,2023,123,4,153.13,2,3,2,7,At Risk
C04812,Regular,2023,38,1,141.74,4,1,2,7,Promising
C04847,Premium,2023,140,3,258.41,2,2,3,7,At Risk
C04848,Budget Shopper,2023,36,2,40.44,4,2,1,7,Potential Loyalist
C04857,Regular,2023,122,4,113.8,2,3,2,7,At Risk
C04860,Regular,2023,189,7,260.7,1,3,3,7,At Risk
C04870,Regular,2023,70,3,106.09,3,2,2,7,Potential Loyalist
C04873,Regular,2023,136,2,257.22,2,2,3,7,At Risk
C04897,Regular,2023,145,5,144.42,2,3,2,7,At Risk
C04911,Regular,2023,127,4,143.97,2,3,2,7,At Risk
C04922,Budget Shopper,2023,88,2,72.19,3,2,2,7,Potential Loyalist
C04924,Regular,2023,77,2,112.41,3,2,2,7,Potential Loyalist
C04929,Budget Shopper,2023,63,2,89.26,3,2,2,7,Potential Loyalist
C04935,Budget Shopper,2023,49,1,66.05,4,1,2,7,Promising
C04945,Premium,2023,157,4,103.1,2,3,2,7,At Risk
C04958,Regular,2023,179,3,370.41,2,2,3,7,At Risk
C04960,Budget Shopper,2023,50,1,121.25,4,1,2,7,Promising
C04965,Budget Shopper,2023,61,3,51.7,3,2,2,7,Potential Loyalist
C04972,Regular,2023,75,2,95.9,3,2,2,7,Potential Loyalist
C04974,Regular,2023,179,2,219.85,2,2,3,7,At Risk
C04976,Regular,2023,183,4,310.56,1,3,3,7,At Risk
C04982,Regular,2023,101,3,338.14,2,2,3,7,At Risk
C04989,Budget Shopper,2023,91,3,211.56,2,2,3,7,At Risk
C04997,Regular,2023,36,2,43.75,4,2,1,7,Potential Loyalist
C05003,Budget Shopper,2023,119,5,124.18,2,3,2,7,At Risk
C05005,Regular,2023,74,3,99.2,3,2,2,7,Potential Loyalist
C05027,Regular,2023,114,2,280.87,2,2,3,7,At Risk
C05029,Budget Shopper,2023,31,1,86.94,4,1,2,7,Promising
C05044,Budget Shopper,2023,17,1,42.02,5,1,1,7,Promising
C05056,Regular,2023,86,3,114.15,3,2,2,7,Potential Loyalist
C05071,Regular,2023,74,3,125.05,3,2,2,7,Potential Loyalist
C05073,Regular,2023,114,3,211.77,2,2,3,7,At Risk
C05076,Regular,2023,62,3,103.53,3,2,2,7,Potential Loyalist
C05082,Regular,2023,150,3,445.6,2,2,3,7,At Risk
C05089,Budget Shopper,2023,6,1,23.72,5,1,1,7,Promising
C05110,Budget Shopper,2023,31,1,182.31,4,1,2,7,Promising
C05115,VIP,2023,207,4,447.67,1,3,3,7,At Risk
C05144,Regular,2023,63,3,79.44,3,2,2,7,Potential Loyalist
C05149,Budget Shopper,2023,115,2,202.58,2,2,3,7,At Risk
C05171,Regular,2023,91,5,187.43,2,3,2,7,At Risk
C05173,Budget Shopper,2023,83,2,130.59,3,2,2,7,Potential Loyalist
C05180,Premium,2023,85,3,84.74,3,2,2,7,Potential Loyalist
C05190,Regular,2023,110,3,351.62,2,2,3,7,At Risk
C05197,Regular,2023,174,4,113.14,2,3,2,7,At Risk
C05201,Budget Shopper,2023,49,2,28.18,4,2,1,7,Potential Loyalist
C05202,Budget Shopper,2023,97,2,275.32,2,2,3,7,At Risk
C05206,Budget Shopper,2023,75,3,130.87,3,2,2,7,Potential Loyalist
C05221,Regular,2023,67,3,153.78,3,2,2,7,Potential Loyalist
C05225,Regular,2023,62,2,88.25,3,2,2,7,Potential Loyalist
C05241,Budget Shopper,2023,193,3,971.86,1,2,4,7,At Risk
C05250,Regular,2023,22,1,12.92,5,1,1,7,Promising
C05257,Regular,2023,126,4,141.47,2,3,2,7,At Risk
C05266,Regular,2023,54,2,40.73,4,2,1,7,Potential Loyalist
C05281,Regular,2023,141,2,374.21,2,2,3,7,At Risk
C05291,Regular,2023,64,2,95.29,3,2,2,7,Potential Loyalist
C05311,Budget Shopper,2023,76,2,101.75,3,2,2,7,Potential Loyalist
C05332,Budget Shopper,2023,133,3,234.15,2,2,3,7,At Risk
C05349,Budget Shopper,2023,31,2,41.9,4,2,1,7,Potential Loyalist
C05375,Premium,2023,114,3,379.51,2,2,3,7,At Risk
C05377,Premium,2023,97,4,81.35,2,3,2,7,At Risk
C05387,Budget Shopper,2023,59,1,52.6,4,1,2,7,Promising
C05392,Occasional Visitor,2023,33,1,156.04,4,1,2,7,Promising
C05400,Premium,2023,120,4,76.26,2,3,2,7,At Risk
C05405,Premium,2023,151,4,177.67,2,3,2,7,At Risk
C05406,Regular,2023,113,2,231.47,2,2,3,7,At Risk
C05470,Regular,2023,63,3,155.37,3,2,2,7,Potential Loyalist
C05475,Budget Shopper,2023,81,3,124.11,3,2,2,7,Potential Loyalist
C05476,Budget Shopper,2023,66,3,78.61,3,2,2,7,Potential Loyalist
C05488,Regular,2023,97,2,251.14,2,2,3,7,At Risk
C05493,Regular,2023,173,2,249.58,2,2,3,7,At Risk
C05497,Regular,2023,77,3,165.44,3,2,2,7,Potential Loyalist
C05505,Regular,2023,164,3,291.22,2,2,3,7,At Risk
C05506,Budget Shopper,2023,44,1,143.85,4,1,2,7,Promising
C05511,Regular,2023,84,3,76.28,3,2,2,7,Potential Loyalist
C05519,Regular,2023,51,2,20.48,4,2,1,7,Potential Loyalist
C05520,Regular,2023,132,3,268.6,2,2,3,7,At Risk
C05527,Budget Shopper,2023,32,1,51.45,4,1,2,7,Promising
C05536,Budget Shopper,2023,89,2,109.56,3,2,2,7,Potential Loyalist
C05543,Regular,2023,180,4,134.55,2,3,2,7,At Risk
C05551,Budget Shopper,2023,51,2,37.71,4,2,1,7,Potential Loyalist
C05552,Regular,2023,74,2,101.36,3,2,2,7,Potential Loyalist
C05558,Premium,2023,111,3,482.36,2,2,3,7,At Risk
C05588,Regular,2023,72,3,159.37,3,2,2,7,Potential Loyalist
C05607,Regular,2023,76,2,61.35,3,2,2,7,Potential Loyalist
C05625,Regular,2023,53,2,23.42,4,2,1,7,Potential Loyalist
C05637,Premium,2023,106,5,106.91,2,3,2,7,At Risk
C05640,Regular,2023,31,2,41.88,4,2,1,7,Potential Loyalist
C05649,Budget Shopper,2023,157,3,336.18,2,2,3,7,At Risk
C05655,Budget Shopper,2023,121,2,213.7,2,2,3,7,At Risk
C05690,Regular,2023,144,4,143.33,2,3,2,7,At Risk
C05730,Budget Shopper,2023,118,3,291.44,2,2,3,7,At Risk
C05744,Premium,2023,68,3,85.82,3,2,2,7,Potential Loyalist
C05759,Budget Shopper,2023,67,3,123.97,3,2,2,7,Potential Loyalist
C05760,Budget Shopper,2023,60,2,48.98,4,2,1,7,Potential Loyalist
C05792,Budget Shopper,2023,35,3,37.24,4,2,1,7,Potential Loyalist
C05806,Premium,2023,125,4,90.24,2,3,2,7,At Risk
C05825,Budget Shopper,2023,159,3,401.22,2,2,3,7,At Risk
C05826,Premium,2023,75,3,68.08,3,2,2,7,Potential Loyalist
C05831,Budget Shopper,2023,188,3,809.05,1,2,4,7,At Risk
C05837,Regular,2023,108,4,102.02,2,3,2,7,At Risk
C05842,Budget Shopper,2023,87,3,114.17,3,2,2,7,Potential Loyalist
C05863,Premium,2023,88,2,69.07,3,2,2,7,Potential Loyalist
C05878,Premium,2023,21,1,18.09,5,1,1,7,Promising
C05879,Budget Shopper,2023,21,1,8.58,5,1,1,7,Promising
C05885,Budget Shopper,2023,35,2,36.14,4,2,1,7,Potential Loyalist
C05894,Budget Shopper,2023,116,2,474.65,2,2,3,7,At Risk
C05895,Premium,2023,162,3,216.56,2,2,3,7,At Risk
C05909,Budget Shopper,2023,179,2,385.06,2,2,3,7,At Risk
C05930,Occasional Visitor,2023,66,2,73.66,3,2,2,7,Potential Loyalist
C05946,Budget Shopper,2023,67,1,360.16,3,1,3,7,Promising
C05963,Regular,2023,51,1,97.16,4,1,2,7,Promising
C05965,Budget Shopper,2023,25,1,5.98,5,1,1,7,Promising
C05971,Budget Shopper,2023,43,1,86.37,4,1,2,7,Promising
C05980,Regular,2023,48,2,22.89,4,2,1,7,Potential Loyalist
C05982,Premium,2023,95,4,114.76,2,3,2,7,At Risk
C05986,Budget Shopper,2023,14,1,45.31,5,1,1,7,Promising
C06019,VIP,2023,109,4,141.42,2,3,2,7,At Risk
C06037,Budget Shopper,2023,63,2,131.07,3,2,2,7,Potential Loyalist
C06044,Regular,2023,107,6,149.24,2,3,2,7,At Risk
C06068,Budget Shopper,2023,5,1,21.48,5,1,1,7,Promising
C06073,Budget Shopper,2023,85,2,59.04,3,2,2,7,Potential Loyalist
C06078,Budget Shopper,2023,65,3,77.72,3,2,2,7,Potential Loyalist
C06088,Regular,2023,147,3,299.78,2,2,3,7,At Risk
C06096,Budget Shopper,2023,77,2,87.17,3,2,2,7,Potential Loyalist
C06100,Regular,2023,100,3,322.98,2,2,3,7,At Risk
C06109,Regular,2023,102,1,503.13,2,1,4,7,At Risk
C06131,Regular,2023,60,1,89.44,4,1,2,7,Promising
C06139,Regular,2023,74,3,194.82,3,2,2,7,Potential Loyalist
C06141,Budget Shopper,2023,87,2,88.49,3,2,2,7,Potential Loyalist
C06158,Budget Shopper,2023,86,4,38.21,3,3,1,7,Loyal
C06200,Regular,2023,155,5,123.32,2,3,2,7,At Risk
C06203,Budget Shopper,2023,174,2,497.84,2,2,3,7,At Risk
C06209,Premium,2023,66,3,50.64,3,2,2,7,Potential Loyalist
C06215,Budget Shopper,2023,90,2,199.37,3,2,2,7,Potential Loyalist
C06220,Regular,2023,132,4,178,2,3,2,7,At Risk
C06234,Regular,2023,199,4,456.14,1,3,3,7,At Risk
C06247,Occasional Visitor,2023,45,2,38.98,4,2,1,7,Potential Loyalist
C06252,Regular,2023,135,2,304.59,2,2,3,7,At Risk
C06288,Regular,2023,76,3,199.9,3,2,2,7,Potential Loyalist
C06309,Premium,2023,185,5,225.86,1,3,3,7,At Risk
C06321,Regular,2023,62,3,111.1,3,2,2,7,Potential Loyalist
C06327,Regular,2023,107,3,231.4,2,2,3,7,At Risk
C06337,Regular,2023,192,4,412.89,1,3,3,7,At Risk
C06341,VIP,2023,188,6,446.82,1,3,3,7,At Risk
C06355,Regular,2023,62,2,96.82,3,2,2,7,Potential Loyalist
C06390,Budget Shopper,2023,56,1,94.59,4,1,2,7,Promising
C06392,Regular,2023,6,1,13.01,5,1,1,7,Promising
C06410,Budget Shopper,2023,14,1,37.26,5,1,1,7,Promising
C06412,Regular,2023,117,5,115.55,2,3,2,7,At Risk
C06440,Regular,2023,132,3,446.27,2,2,3,7,At Risk
C06444,Budget Shopper,2023,21,1,46.35,5,1,1,7,Promising
C06470,Regular,2023,198,5,360.6,1,3,3,7,At Risk
C06494,Premium,2023,164,3,353.74,2,2,3,7,At Risk
C06495,Budget Shopper,2023,86,2,136.23,3,2,2,7,Potential Loyalist
C06501,Regular,2023,194,4,447.12,1,3,3,7,At Risk
C06502,Regular,2023,61,3,155.64,3,2,2,7,Potential Loyalist
C06578,Occasional Visitor,2023,28,1,13.79,5,1,1,7,Promising
C06586,Budget Shopper,2023,155,4,185.26,2,3,2,7,At Risk
C06596,Budget Shopper,2023,124,3,302.93,2,2,3,7,At Risk
C06598,Budget Shopper,2023,77,2,152.14,3,2,2,7,Potential Loyalist
C06608,Budget Shopper,2023,88,2,143.13,3,2,2,7,Potential Loyalist
C06615,Budget Shopper,2023,25,1,43.47,5,1,1,7,Promising
C06623,Regular,2023,142,5,163.02,2,3,2,7,At Risk
C06662,Budget Shopper,2023,108,2,266.59,2,2,3,7,At Risk
C06717,Premium,2023,94,6,167.96,2,3,2,7,At Risk
C06721,Regular,2023,125,2,368.56,2,2,3,7,At Risk
C06730,Premium,2023,72,3,152.67,3,2,2,7,Potential Loyalist
C06733,Premium,2023,176,2,215.14,2,2,3,7,At Risk
C06767,Regular,2023,134,2,271.93,2,2,3,7,At Risk
C06776,Regular,2023,171,3,273.11,2,2,3,7,At Risk
C06778,Regular,2023,52,2,47.99,4,2,1,7,Potential Loyalist
C06780,Regular,2023,96,7,145.66,2,3,2,7,At Risk
C06783,Budget Shopper,2023,72,3,149.57,3,2,2,7,Potential Loyalist
C06794,Regular,2023,51,1,84.74,4,1,2,7,Promising
C06803,Regular,2023,60,2,18.25,4,2,1,7,Potential Loyalist
C06826,Budget Shopper,2023,84,3,154.54,3,2,2,7,Potential Loyalist
C06828,Regular,2023,117,3,353.07,2,2,3,7,At Risk
C06834,Regular,2023,72,2,99.66,3,2,2,7,Potential Loyalist
C06837,Regular,2023,170,3,289.15,2,2,3,7,At Risk
C06854,Budget Shopper,2023,136,2,245.63,2,2,3,7,At Risk
C06862,Budget Shopper,2023,73,3,120.66,3,2,2,7,Potential Loyalist
C06865,Regular,2023,58,1,68.21,4,1,2,7,Promising
C06868,Regular,2023,121,4,136.54,2,3,2,7,At Risk
C06880,Budget Shopper,2023,69,2,51.71,3,2,2,7,Potential Loyalist
C06887,Budget Shopper,2023,2,1,16.92,5,1,1,7,Promising
C06889,Regular,2023,64,3,52.71,3,2,2,7,Potential Loyalist
C06890,Regular,2023,145,3,266.11,2,2,3,7,At Risk
C06894,Budget Shopper,2023,22,1,35.32,5,1,1,7,Promising
C06897,Budget Shopper,2023,146,4,86.84,2,3,2,7,At Risk
C06918,Budget Shopper,2023,60,1,131.88,4,1,2,7,Promising
C06935,Premium,2023,77,3,112.98,3,2,2,7,Potential Loyalist
C06943,Regular,2023,78,3,168.73,3,2,2,7,Potential Loyalist
C06951,Occasional Visitor,2023,5,1,28.38,5,1,1,7,Promising
C06956,Budget Shopper,2023,80,3,113.2,3,2,2,7,Potential Loyalist
C06963,Regular,2023,106,7,120.28,2,3,2,7,At Risk
C06972,Budget Shopper,2023,36,2,31.47,4,2,1,7,Potential Loyalist
C06982,Budget Shopper,2023,57,3,41.83,4,2,1,7,Potential Loyalist
C06990,Budget Shopper,2023,101,3,303.55,2,2,3,7,At Risk
C06994,Premium,2023,61,3,65.22,3,2,2,7,Potential Loyalist
C07014,Budget Shopper,2023,77,2,140.98,3,2,2,7,Potential Loyalist
C07036,Budget Shopper,2023,134,2,245.9,2,2,3,7,At Risk
